Pidgeotto	Normal Flying	Fearow
Pidgeotto	Normal Flying	Farfetch'd
Pidgeotto	Normal Flying	Doduo
Pidgeotto	Normal Flying	Dodrio
Pidgeot	Normal Flying	Pidgey
Pidgeot	Normal Flying	Pidgeotto
Pidgeot	Normal Flying	Spearow
Pidgeot	Normal Flying	Fearow
Pidgeot	Normal Flying	Farfetch'd
Pidgeot	Normal Flying	Doduo
Pidgeot	Normal Flying	Dodrio
Rattata	Normal	Raticate
Rattata	Normal	Lickitung
Rattata	Normal	Chansey
Rattata	Normal	Kangaskhan
Rattata	Normal	Tarus
Rattata	Normal	Ditto
Rattata	Normal	Eevee
Rattata	Normal	Porygon
Rattata	Normal	Snorlax
Rattata	Normal	Meowth
Rattata	Normal	Persian
Raticate	Normal	Rattata
Raticate	Normal	Lickitung
Raticate	Normal	Chansey
Raticate	Normal	Kangaskhan
Raticate	Normal	Tarus
Raticate	Normal	Ditto
Raticate	Normal	Eevee
Raticate	Normal	Porygon
Raticate	Normal	Snorlax
Raticate	Normal	Meowth
Raticate	Normal	Persian
Spearow	Normal Flying	Pidgey
Spearow	Normal Flying	Pidgeotto
Spearow	Normal Flying	Pidgeot
Spearow	Normal Flying	Fearow
Spearow	Normal Flying	Farfetch'd
Spearow	Normal Flying	Doduo
Spearow	Normal Flying	Dodrio
Ekans	Poison	Arbok
Ekans	Poison	Nirdoran
Ekans	Poison	Nidorina
Ekans	Poison	Nidoran
Ekans	Poison	Nidorino
Ekans	Poison	Koffing
Ekans	Poison	Weezing
Ekans	Poison	Grimer
Ekans	Poison	Muk
Arbok	Poison	Ekans
Arbok	Poison	Nirdoran
Arbok	Poison	Nidorina
Arbok	Poison	Nidoran
Arbok	Poison	Nidorino
Arbok	Poison	Koffing
Arbok	Poison	Weezing
Arbok	Poison	Grimer
Arbok	Poison	Muk
Pikachu	Electric	Electabuzz
Pikachu	Electric	Jolteon
Sandshrew	Ground	Sandslash
Sandshrew	Ground	Diglett
Sandshrew	Ground	Dugtrio
Sandshrew	Ground	Cubone
Sandshrew	Ground	Cubone
Sandslash	Ground	Sandshrew
Sandslash	Ground	Diglett
Sandslash	Ground	Dugtrio
Sandslash	Ground	Cubone
Sandslash	Ground	Cubone
Nirdoran	Poison	Ekans
Nirdoran	Poison	Arbok
Nirdoran	Poison	Nidorina
Nirdoran	Poison	Nidoran
Nirdoran	Poison	Nidorino
Nirdoran	Poison	Koffing
Nirdoran	Poison	Weezing
Nirdoran	Poison	Grimer
Nirdoran	Poison	Muk
Nidorina	Poison	Ekans
Nidorina	Poison	Arbok
Nidorina	Poison	Nirdoran
Nidorina	Poison	Nidoran
Nidorina	Poison	Nidorino
Nidorina	Poison	Koffing
Nidorina	Poison	Weezing
Nidorina	Poison	Grimer
Nidorina	Poison	Muk
Nidoqueen	Poison Ground	Nidoking
Nidoran	Poison	Ekans
Nidoran	Poison	Arbok
Nidoran	Poison	Nirdoran
Nidoran	Poison	Nidorina
Nidoran	Poison	Nidorino
Nidoran	Poison	Koffing
Nidoran	Poison	Weezing
Nidoran	Poison	Grimer
Nidoran	Poison	Muk
Nidorino	Poison	Ekans
Nidorino	Poison	Arbok
Nidorino	Poison	Nirdoran
Nidorino	Poison	Nidorina
Nidorino	Poison	Nidoran
Nidorino	Poison	Koffing
Nidorino	Poison	Weezing
Nidorino	Poison	Grimer
Nidorino	Poison	Muk
Nidoking	Poison Ground	Nidoqueen
Clefairy	Fairy	Clefable
Clefable	Fairy	Clefairy
Ninetales	Fire	Charmander
Ninetales	Fire	Charmeleon
Ninetales	Fire	Magmar
Ninetales	Fire	Flareon
Ninetales	Fire	Vulpix
Ninetales	Fire	Growlithe
Ninetales	Fire	Arcanine
Ninetales	Fire	Rapidash
Ninetales	Fire	Ponyta
Jigglypuff	Normal Fairy	Wigglytuff
Wigglytuff	Normal Fairy	Jigglypuff
Zubat	Poison Flying	Golbat
Golbat	Poison Flying	Zubat
Oddish	Grass Poison	Bulbasuar
Oddish	Grass Poison	Ivysuar
Oddish	Grass Poison	Venusuar
Oddish	Grass Poison	Gloom
Oddish	Grass Poison	Vileplume
Oddish	Grass Poison	Bellsprout
Oddish	Grass Poison	Weepinbell
Oddish	Grass Poison	Victreebel
Gloom	Grass Poison	Bulbasuar
Gloom	Grass Poison	Ivysuar
Gloom	Grass Poison	Venusuar
Gloom	Grass Poison	Oddish
Gloom	Grass Poison	Vileplume
Gloom	Grass Poison	Bellsprout
Gloom	Grass Poison	Weepinbell
Gloom	Grass Poison	Victreebel
Vileplume	Grass Poison	Bulbasuar
Vileplume	Grass Poison	Ivysuar
Vileplume	Grass Poison	Venusuar
Vileplume	Grass Poison	Oddish
Vileplume	Grass Poison	Gloom
Vileplume	Grass Poison	Bellsprout
Vileplume	Grass Poison	Weepinbell
Vileplume	Grass Poison	Victreebel
Paras	Bug Grass	Parasect
Parasect	Bug Grass	Paras
Venonat	Bug Poison	Beedrill
Venonat	Bug Poison	Venomoth
Venomoth	Bug Poison	Beedrill
Venomoth	Bug Poison	Venonat
Diglett	Ground	Sandshrew
Diglett	Ground	Sandslash
Diglett	Ground	Dugtrio
Diglett	Ground	Cubone
Diglett	Ground	Cubone
Dugtrio	Ground	Sandshrew
Dugtrio	Ground	Sandslash
Dugtrio	Ground	Diglett
Dugtrio	Ground	Cubone
Dugtrio	Ground	Cubone
Exeggcute	Grass, Psychic	Exeggutor
Exeggutor	Grass, Psychic	Exeggcute
Cubone	Ground	Sandshrew
Cubone	Ground	Sandslash
Cubone	Ground	Diglett
Cubone	Ground	Dugtrio
Cubone	Ground	Sandshrew
Cubone	Ground	Sandslash
Cubone	Ground	Diglett
Cubone	Ground	Dugtrio
Cubone	Ground	Sandshrew
Cubone	Ground	Sandslash
Cubone	Ground	Diglett
Cubone	Ground	Dugtrio
Cubone	Ground	Sandshrew
Cubone	Ground	Sandslash
Cubone	Ground	Diglett
Cubone	Ground	Dugtrio
Hitmonlee	Fighting	Hitmonchan
Hitmonlee	Fighting	Mankey
Hitmonlee	Fighting	Primeape
Hitmonlee	Fighting	Machop
Hitmonlee	Fighting	Machoke
Hitmonlee	Fighting	Machamp
Hitmonchan	Fighting	Hitmonlee
Hitmonchan	Fighting	Mankey
Hitmonchan	Fighting	Primeape
Hitmonchan	Fighting	Machop
Hitmonchan	Fighting	Machoke
Hitmonchan	Fighting	Machamp
Lickitung	Normal	Rattata
Lickitung	Normal	Raticate
Lickitung	Normal	Chansey
Lickitung	Normal	Kangaskhan
Lickitung	Normal	Tarus
Lickitung	Normal	Ditto
Lickitung	Normal	Eevee
Lickitung	Normal	Porygon
Lickitung	Normal	Snorlax
Lickitung	Normal	Meowth
Lickitung	Normal	Persian
Koffing	Poison	Ekans
Koffing	Poison	Arbok
Koffing	Poison	Nirdoran
Koffing	Poison	Nidorina
Koffing	Poison	Nidoran
Koffing	Poison	Nidorino
Koffing	Poison	Weezing
Koffing	Poison	Grimer
Koffing	Poison	Muk
Weezing	Poison	Ekans
Weezing	Poison	Arbok
Weezing	Poison	Nirdoran
Weezing	Poison	Nidorina
Weezing	Poison	Nidoran
Weezing	Poison	Nidorino
Weezing	Poison	Koffing
Weezing	Poison	Grimer
Weezing	Poison	Muk
Rhyhorn	Ground, Rock	Rhydon
Rhydon	Ground, Rock	Rhyhorn
Chansey	Normal	Rattata
Chansey	Normal	Raticate
Chansey	Normal	Lickitung
Chansey	Normal	Kangaskhan
Chansey	Normal	Tarus
Chansey	Normal	Ditto
Chansey	Normal	Eevee
Chansey	Normal	Porygon
Chansey	Normal	Snorlax
Chansey	Normal	Meowth
Chansey	Normal	Persian
Kangaskhan	Normal	Rattata
Kangaskhan	Normal	Raticate
Kangaskhan	Normal	Lickitung
Kangaskhan	Normal	Chansey
Kangaskhan	Normal	Tarus
Kangaskhan	Normal	Ditto
Kangaskhan	Normal	Eevee
Kangaskhan	Normal	Porygon
Kangaskhan	Normal	Snorlax
Kangaskhan	Normal	Meowth
Kangaskhan	Normal	Persian
Horsea	Water	Squirtle
Horsea	Water	Wartortle
Horsea	Water	Blastoise
Horsea	Water	Seadra
Horsea	Water	Goldeen
Horsea	Water	Seaking
Horsea	Water	Staryu
Horsea	Water	Starmie
Horsea	Water	Magikarp
Horsea	Water	Vaporeon
Horsea	Water	Psyduck
Horsea	Water	Golduck
Horsea	Water	Poliwag
Horsea	Water	Poliwhirl
Horsea	Water	Poliwrath
Horsea	Water	Seel
Horsea	Water	Shellder
Horsea	Water	Krabby
Horsea	Water	Kingler
Seadra	Water	Squirtle
Seadra	Water	Wartortle
Seadra	Water	Blastoise
Seadra	Water	Horsea
Seadra	Water	Goldeen
Seadra	Water	Seaking
Seadra	Water	Staryu
Seadra	Water	Starmie
Seadra	Water	Magikarp
Seadra	Water	Vaporeon
Seadra	Water	Psyduck
Seadra	Water	Golduck
Seadra	Water	Poliwag
Seadra	Water	Poliwhirl
Seadra	Water	Poliwrath
Seadra	Water	Seel
Seadra	Water	Shellder
Seadra	Water	Krabby
Seadra	Water	Kingler
Goldeen	Water	Squirtle
Goldeen	Water	Wartortle
Goldeen	Water	Blastoise
Goldeen	Water	Horsea
Goldeen	Water	Seadra
Goldeen	Water	Seaking
Goldeen	Water	Staryu
Goldeen	Water	Starmie
Goldeen	Water	Magikarp
Goldeen	Water	Vaporeon
Goldeen	Water	Psyduck
Goldeen	Water	Golduck
Goldeen	Water	Poliwag
Goldeen	Water	Poliwhirl
Goldeen	Water	Poliwrath
Goldeen	Water	Seel
Goldeen	Water	Shellder
Goldeen	Water	Krabby
Goldeen	Water	Kingler
Seaking	Water	Squirtle
Seaking	Water	Wartortle
Seaking	Water	Blastoise
Seaking	Water	Horsea
Seaking	Water	Seadra
Seaking	Water	Goldeen
Seaking	Water	Staryu
Seaking	Water	Starmie
Seaking	Water	Magikarp
Seaking	Water	Vaporeon
Seaking	Water	Psyduck
Seaking	Water	Golduck
Seaking	Water	Poliwag
Seaking	Water	Poliwhirl
Seaking	Water	Poliwrath
Seaking	Water	Seel
Seaking	Water	Shellder
Seaking	Water	Krabby
Seaking	Water	Kingler
Staryu	Water	Squirtle
Staryu	Water	Wartortle
Staryu	Water	Blastoise
Staryu	Water	Horsea
Staryu	Water	Seadra
Staryu	Water	Goldeen
Staryu	Water	Seaking
Staryu	Water	Starmie
Staryu	Water	Magikarp
Staryu	Water	Vaporeon
Staryu	Water	Psyduck
Staryu	Water	Golduck
Staryu	Water	Poliwag
Staryu	Water	Poliwhirl
Staryu	Water	Poliwrath
Staryu	Water	Seel
Staryu	Water	Shellder
Staryu	Water	Krabby
Staryu	Water	Kingler
Starmie	Water	Squirtle
Starmie	Water	Wartortle
Starmie	Water	Blastoise
Starmie	Water	Horsea
Starmie	Water	Seadra
Starmie	Water	Goldeen
Starmie	Water	Seaking
Starmie	Water	Staryu
Starmie	Water	Magikarp
Starmie	Water	Vaporeon
Starmie	Water	Psyduck
Starmie	Water	Golduck
Starmie	Water	Poliwag
Starmie	Water	Poliwhirl
Starmie	Water	Poliwrath
Starmie	Water	Seel
Starmie	Water	Shellder
Starmie	Water	Krabby
Starmie	Water	Kingler
Mr.Mime	Psychic	Mewtwo
Mr.Mime	Psychic	Mew
Mr.Mime	Psychic	Abra
Mr.Mime	Psychic	Kadabra
Mr.Mime	Psychic	Alakazam
Mr.Mime	Psychic	Drowzee
Mr.Mime	Psychic	Hypno
Electabuzz	Electric	Pikachu
Electabuzz	Electric	Jolteon
Magmar	Fire	Charmander
Magmar	Fire	Charmeleon
Magmar	Fire	Ninetales
Magmar	Fire	Flareon
Magmar	Fire	Vulpix
Magmar	Fire	Growlithe
Magmar	Fire	Arcanine
Magmar	Fire	Rapidash
Magmar	Fire	Ponyta
Pinsir	Bug	Caterpie
Pinsir	Bug	Metapod
Tarus	Normal	Rattata
Tarus	Normal	Raticate
Tarus	Normal	Lickitung
Tarus	Normal	Chansey
Tarus	Normal	Kangaskhan
Tarus	Normal	Ditto
Tarus	Normal	Eevee
Tarus	Normal	Porygon
Tarus	Normal	Snorlax
Tarus	Normal	Meowth
Tarus	Normal	Persian
Magikarp	Water	Squirtle
Magikarp	Water	Wartortle
Magikarp	Water	Blastoise
Magikarp	Water	Horsea
Magikarp	Water	Seadra
Magikarp	Water	Goldeen
Magikarp	Water	Seaking
Magikarp	Water	Staryu
Magikarp	Water	Starmie
Magikarp	Water	Vaporeon
Magikarp	Water	Psyduck
Magikarp	Water	Golduck
Magikarp	Water	Poliwag
Magikarp	Water	Poliwhirl
Magikarp	Water	Poliwrath
Magikarp	Water	Seel
Magikarp	Water	Shellder
Magikarp	Water	Krabby
Magikarp	Water	Kingler
Ditto	Normal	Rattata
Ditto	Normal	Raticate
Ditto	Normal	Lickitung
Ditto	Normal	Chansey
Ditto	Normal	Kangaskhan
Ditto	Normal	Tarus
Ditto	Normal	Eevee
Ditto	Normal	Porygon
Ditto	Normal	Snorlax
Ditto	Normal	Meowth
Ditto	Normal	Persian
Eevee	Normal	Rattata
Eevee	Normal	Raticate
Eevee	Normal	Lickitung
Eevee	Normal	Chansey
Eevee	Normal	Kangaskhan
Eevee	Normal	Tarus
Eevee	Normal	Ditto
Eevee	Normal	Porygon
Eevee	Normal	Snorlax
Eevee	Normal	Meowth
Eevee	Normal	Persian
Vaporeon	Water	Squirtle
Vaporeon	Water	Wartortle
Vaporeon	Water	Blastoise
Vaporeon	Water	Horsea
Vaporeon	Water	Seadra
Vaporeon	Water	Goldeen
Vaporeon	Water	Seaking
Vaporeon	Water	Staryu
Vaporeon	Water	Starmie
Vaporeon	Water	Magikarp
Vaporeon	Water	Psyduck
Vaporeon	Water	Golduck
Vaporeon	Water	Poliwag
Vaporeon	Water	Poliwhirl
Vaporeon	Water	Poliwrath
Vaporeon	Water	Seel
Vaporeon	Water	Shellder
Vaporeon	Water	Krabby
Vaporeon	Water	Kingler
Jolteon	Electric	Pikachu
Jolteon	Electric	Electabuzz
Flareon	Fire	Charmander
Flareon	Fire	Charmeleon
Flareon	Fire	Ninetales
Flareon	Fire	Magmar
Flareon	Fire	Vulpix
Flareon	Fire	Growlithe
Flareon	Fire	Arcanine
Flareon	Fire	Rapidash
Flareon	Fire	Ponyta
Porygon	Normal	Rattata
Porygon	Normal	Raticate
Porygon	Normal	Lickitung
Porygon	Normal	Chansey
Porygon	Normal	Kangaskhan
Porygon	Normal	Tarus
Porygon	Normal	Ditto
Porygon	Normal	Eevee
Porygon	Normal	Snorlax
Porygon	Normal	Meowth
Porygon	Normal	Persian
Omanyte	Rock, Water	Omastar
Omanyte	Rock, Water	Kabuto
Omanyte	Rock, Water	Kabutops
Omastar	Rock, Water	Omanyte
Omastar	Rock, Water	Kabuto
Omastar	Rock, Water	Kabutops
Kabuto	Rock, Water	Omanyte
Kabuto	Rock, Water	Omastar
Kabuto	Rock, Water	Kabutops
Kabutops	Rock, Water	Omanyte
Kabutops	Rock, Water	Omastar
Kabutops	Rock, Water	Kabuto
Snorlax	Normal	Rattata
Snorlax	Normal	Raticate
Snorlax	Normal	Lickitung
Snorlax	Normal	Chansey
Snorlax	Normal	Kangaskhan
Snorlax	Normal	Tarus
Snorlax	Normal	Ditto
Snorlax	Normal	Eevee
Snorlax	Normal	Porygon
Snorlax	Normal	Meowth
Snorlax	Normal	Persian
Dratini	Dragon	Dragonair
Dragonair	Dragon	Dratini
Mewtwo	Psychic	Mr.Mime
Mewtwo	Psychic	Mew
Mewtwo	Psychic	Abra
Mewtwo	Psychic	Kadabra
Mewtwo	Psychic	Alakazam
Mewtwo	Psychic	Drowzee
Mewtwo	Psychic	Hypno
Mew	Psychic	Mr.Mime
Mew	Psychic	Mewtwo
Mew	Psychic	Abra
Mew	Psychic	Kadabra
Mew	Psychic	Alakazam
Mew	Psychic	Drowzee
Mew	Psychic	Hypno
Fearow	Normal Flying	Pidgey
Fearow	Normal Flying	Pidgeotto
Fearow	Normal Flying	Pidgeot
Fearow	Normal Flying	Spearow
Fearow	Normal Flying	Farfetch'd
Fearow	Normal Flying	Doduo
Fearow	Normal Flying	Dodrio
Vulpix	Fire	Charmander
Vulpix	Fire	Charmeleon
Vulpix	Fire	Ninetales
Vulpix	Fire	Magmar
Vulpix	Fire	Flareon
Vulpix	Fire	Growlithe
Vulpix	Fire	Arcanine
Vulpix	Fire	Rapidash
Vulpix	Fire	Ponyta
Meowth	Normal	Rattata
Meowth	Normal	Raticate
Meowth	Normal	Lickitung
Meowth	Normal	Chansey
Meowth	Normal	Kangaskhan
Meowth	Normal	Tarus
Meowth	Normal	Ditto
Meowth	Normal	Eevee
Meowth	Normal	Porygon
Meowth	Normal	Snorlax
Meowth	Normal	Persian
Persian	Normal	Rattata
Persian	Normal	Raticate
Persian	Normal	Lickitung
Persian	Normal	Chansey
Persian	Normal	Kangaskhan
Persian	Normal	Tarus
Persian	Normal	Ditto
Persian	Normal	Eevee
Persian	Normal	Porygon
Persian	Normal	Snorlax
Persian	Normal	Meowth
Psyduck	Water	Squirtle
Psyduck	Water	Wartortle
Psyduck	Water	Blastoise
Psyduck	Water	Horsea
Psyduck	Water	Seadra
Psyduck	Water	Goldeen
Psyduck	Water	Seaking
Psyduck	Water	Staryu
Psyduck	Water	Starmie
Psyduck	Water	Magikarp
Psyduck	Water	Vaporeon
Psyduck	Water	Golduck
Psyduck	Water	Poliwag
Psyduck	Water	Poliwhirl
Psyduck	Water	Poliwrath
Psyduck	Water	Seel
Psyduck	Water	Shellder
Psyduck	Water	Krabby
Psyduck	Water	Kingler
Golduck	Water	Squirtle
Golduck	Water	Wartortle
Golduck	Water	Blastoise
Golduck	Water	Horsea
Golduck	Water	Seadra
Golduck	Water	Goldeen
Golduck	Water	Seaking
Golduck	Water	Staryu
Golduck	Water	Starmie
Golduck	Water	Magikarp
Golduck	Water	Vaporeon
Golduck	Water	Psyduck
Golduck	Water	Poliwag
Golduck	Water	Poliwhirl
Golduck	Water	Poliwrath
Golduck	Water	Seel
Golduck	Water	Shellder
Golduck	Water	Krabby
Golduck	Water	Kingler
Mankey	Fighting	Hitmonlee
Mankey	Fighting	Hitmonchan
Mankey	Fighting	Primeape
Mankey	Fighting	Machop
Mankey	Fighting	Machoke
Mankey	Fighting	Machamp
Primeape	Fighting	Hitmonlee
Primeape	Fighting	Hitmonchan
Primeape	Fighting	Mankey
Primeape	Fighting	Machop
Primeape	Fighting	Machoke
Primeape	Fighting	Machamp
Growlithe	Fire	Charmander
Growlithe	Fire	Charmeleon
Growlithe	Fire	Ninetales
Growlithe	Fire	Magmar
Growlithe	Fire	Flareon
Growlithe	Fire	Vulpix
Growlithe	Fire	Arcanine
Growlithe	Fire	Rapidash
Growlithe	Fire	Ponyta
Arcanine	Fire	Charmander
Arcanine	Fire	Charmeleon
Arcanine	Fire	Ninetales
Arcanine	Fire	Magmar
Arcanine	Fire	Flareon
Arcanine	Fire	Vulpix
Arcanine	Fire	Growlithe
Arcanine	Fire	Rapidash
Arcanine	Fire	Ponyta
Poliwag	Water	Squirtle
Poliwag	Water	Wartortle
Poliwag	Water	Blastoise
Poliwag	Water	Horsea
Poliwag	Water	Seadra
Poliwag	Water	Goldeen
Poliwag	Water	Seaking
Poliwag	Water	Staryu
Poliwag	Water	Starmie
Poliwag	Water	Magikarp
Poliwag	Water	Vaporeon
Poliwag	Water	Psyduck
Poliwag	Water	Golduck
Poliwag	Water	Poliwhirl
Poliwag	Water	Poliwrath
Poliwag	Water	Seel
Poliwag	Water	Shellder
Poliwag	Water	Krabby
Poliwag	Water	Kingler
Poliwhirl	Water	Squirtle
Poliwhirl	Water	Wartortle
Poliwhirl	Water	Blastoise
Poliwhirl	Water	Horsea
Poliwhirl	Water	Seadra
Poliwhirl	Water	Goldeen
Poliwhirl	Water	Seaking
Poliwhirl	Water	Staryu
Poliwhirl	Water	Starmie
Poliwhirl	Water	Magikarp
Poliwhirl	Water	Vaporeon
Poliwhirl	Water	Psyduck
Poliwhirl	Water	Golduck
Poliwhirl	Water	Poliwag
Poliwhirl	Water	Poliwrath
Poliwhirl	Water	Seel
Poliwhirl	Water	Shellder
Poliwhirl	Water	Krabby
Poliwhirl	Water	Kingler
Poliwrath	Water	Squirtle
Poliwrath	Water	Wartortle
Poliwrath	Water	Blastoise
Poliwrath	Water	Horsea
Poliwrath	Water	Seadra
Poliwrath	Water	Goldeen
Poliwrath	Water	Seaking
Poliwrath	Water	Staryu
Poliwrath	Water	Starmie
Poliwrath	Water	Magikarp
Poliwrath	Water	Vaporeon
Poliwrath	Water	Psyduck
Poliwrath	Water	Golduck
Poliwrath	Water	Poliwag
Poliwrath	Water	Poliwhirl
Poliwrath	Water	Seel
Poliwrath	Water	Shellder
Poliwrath	Water	Krabby
Poliwrath	Water	Kingler
Abra	Psychic	Mr.Mime
Abra	Psychic	Mewtwo
Abra	Psychic	Mew
Abra	Psychic	Kadabra
Abra	Psychic	Alakazam
Abra	Psychic	Drowzee
Abra	Psychic	Hypno
Kadabra	Psychic	Mr.Mime
Kadabra	Psychic	Mewtwo
Kadabra	Psychic	Mew
Kadabra	Psychic	Abra
Kadabra	Psychic	Alakazam
Kadabra	Psychic	Drowzee
Kadabra	Psychic	Hypno
Alakazam	Psychic	Mr.Mime
Alakazam	Psychic	Mewtwo
Alakazam	Psychic	Mew
Alakazam	Psychic	Abra
Alakazam	Psychic	Kadabra
Alakazam	Psychic	Drowzee
Alakazam	Psychic	Hypno
Machop	Fighting	Hitmonlee
Machop	Fighting	Hitmonchan
Machop	Fighting	Mankey
Machop	Fighting	Primeape
Machop	Fighting	Machoke
Machop	Fighting	Machamp
Machoke	Fighting	Hitmonlee
Machoke	Fighting	Hitmonchan
Machoke	Fighting	Mankey
Machoke	Fighting	Primeape
Machoke	Fighting	Machop
Machoke	Fighting	Machamp
Machamp	Fighting	Hitmonlee
Machamp	Fighting	Hitmonchan
Machamp	Fighting	Mankey
Machamp	Fighting	Primeape
Machamp	Fighting	Machop
Machamp	Fighting	Machoke
Bellsprout	Grass Poison	Bulbasuar
Bellsprout	Grass Poison	Ivysuar
Bellsprout	Grass Poison	Venusuar
Bellsprout	Grass Poison	Oddish
Bellsprout	Grass Poison	Gloom
Bellsprout	Grass Poison	Vileplume
Bellsprout	Grass Poison	Weepinbell
Bellsprout	Grass Poison	Victreebel
Weepinbell	Grass Poison	Bulbasuar
Weepinbell	Grass Poison	Ivysuar
Weepinbell	Grass Poison	Venusuar
Weepinbell	Grass Poison	Oddish
Weepinbell	Grass Poison	Gloom
Weepinbell	Grass Poison	Vileplume
Weepinbell	Grass Poison	Bellsprout
Weepinbell	Grass Poison	Victreebel
Victreebel	Grass Poison	Bulbasuar
Victreebel	Grass Poison	Ivysuar
Victreebel	Grass Poison	Venusuar
Victreebel	Grass Poison	Oddish
Victreebel	Grass Poison	Gloom
Victreebel	Grass Poison	Vileplume
Victreebel	Grass Poison	Bellsprout
Victreebel	Grass Poison	Weepinbell
Tentacool	Water Poison	Tentacruel
Tentacruel	Water Poison	Tentacool
Geodude	Rock Ground	Onix
Geodude	Rock Ground	Graveler
Geodude	Rock Ground	Golem
Rapidash	Fire	Charmander
Rapidash	Fire	Charmeleon
Rapidash	Fire	Ninetales
Rapidash	Fire	Magmar
Rapidash	Fire	Flareon
Rapidash	Fire	Vulpix
Rapidash	Fire	Growlithe
Rapidash	Fire	Arcanine
Rapidash	Fire	Ponyta
Slowpoke	Water Psychic	Slowbro
Slowbro	Water Psychic	Slowpoke
Magnemite	Electric Steel	Magneton
Magneton	Electric Steel	Magnemite
Farfetch'd	Normal Flying	Pidgey
Farfetch'd	Normal Flying	Pidgeotto
Farfetch'd	Normal Flying	Pidgeot
Farfetch'd	Normal Flying	Spearow
Farfetch'd	Normal Flying	Fearow
Farfetch'd	Normal Flying	Doduo
Farfetch'd	Normal Flying	Dodrio
Doduo	Normal Flying	Pidgey
Doduo	Normal Flying	Pidgeotto
Doduo	Normal Flying	Pidgeot
Doduo	Normal Flying	Spearow
Doduo	Normal Flying	Fearow
Doduo	Normal Flying	Farfetch'd
